Frequency,S11_Magnitude,S11_Phase,S11_VSWR
439893333,-6.4469763,-29.42010465,2.817147069
440002222,-5.851468511,-35.08796074,3.08022867
440111111,-6.067539444,-43.31440963,2.978557416
440220000,-7.507378082,-46.84028246,2.456251774
440328888,-8.481883356,-39.82544227,2.208326904
440437777,-8.087082538,-34.05722523,2.301069722
440546666,-7.654466746,-34.12025125,2.414504604
440655555,-7.706639825,-34.96061789,2.400103526
440764444,-7.901679132,-34.0692599,2.348060277
440873333,-7.998463802,-31.67941904,2.323239473
440982222,-7.769387744,-28.17307619,2.383056186
441091111,-7.067910867,-27.0132774,2.591984997
441200000,-6.548488854,-30.09511654,2.777271364
441308888,-6.682879645,-34.22382635,2.726430083
441417777,-7.340777091,-34.69553105,2.505684465
441526666,-7.657683804,-29.90354957,2.413610573
441635555,-7.109920334,-25.12120095,2.578242622
441744444,-6.196653012,-24.7114652,2.921319395
441853333,-5.526927562,-27.79495417,3.248459886
441962222,-5.216731873,-31.96147055,3.429514979
442071111,-5.204710549,-35.98748503,3.436979735
442180000,-5.385102867,-39.05064075,3.328570045
442288888,-5.580663309,-41.07126129,3.219205425
442397777,-5.763893799,-43.15882143,3.123691992
442506666,-6.099472664,-45.12151219,2.96416609
442615555,-6.474281917,-45.72604692,2.806292379
442724444,-6.67075158,-46.50661006,2.730930125
442833333,-7.114285056,-49.05229748,2.576824627
442942222,-8.137810838,-49.77346826,2.288611629
443051111,-9.401712386,-44.3865714,2.024699824
443160000,-9.640063742,-31.4476112,1.983326012
443268888,-8.197338948,-23.72285646,2.274203151
443377777,-7.032951398,-25.99052221,2.603553169
443486666,-6.915627593,-28.78300019,2.643277246
443595555,-6.858296365,-26.7843133,2.663209371
443704444,-6.165688973,-25.08239397,2.934818716
443813333,-5.419146238,-27.21693338,3.308945582
443922222,-5.044065125,-31.26967771,3.540250675
444031111,-5.066416657,-34.99317002,3.525478467
444140000,-5.244863455,-36.7220563,3.412184125
444248888,-5.316101948,-37.98614712,3.369141648
444357777,-5.606666411,-38.63932796,3.205257134
444466666,-5.704676985,-36.35087835,3.15386551
444575555,-5.367196132,-34.7006619,3.33899558
444684444,-4.859205149,-34.64740513,3.667781563
444793333,-4.356377029,-36.98880429,4.070909328
444902222,-4.137850345,-40.81962572,4.277361092
445011111,-4.296396691,-44.51199355,4.125442827
445120000,-4.714429119,-45.41186667,3.77483117
445228888,-4.712368562,-44.104572,3.776403448
445337777,-4.531192306,-44.74839616,3.920374436
445446666,-4.538684577,-45.48514865,3.91418755
445555555,-4.468172669,-44.60590684,3.97325392
445664444,-4.017458265,-43.95783562,4.400886483
445773333,-3.432402395,-45.80878204,5.126804717
445882222,-3.014633623,-49.56869399,5.820214037
445991111,-2.843240166,-53.98933535,6.16431244
446100000,-2.882977157,-58.18773297,6.080856751
446208888,-3.075813469,-61.43059457,5.706761382
446317777,-3.223670043,-62.92829906,5.450535433
446426666,-2.988236148,-64.52094923,5.870615151
446535555,-2.707764527,-69.33874605,6.467416013
446644444,-2.848598452,-75.33416807,6.152921919
446753333,-3.253204014,-80.31698489,5.402176213
446862222,-3.723731799,-83.9001272,4.736387015
446971111,-4.000079001,-86.70681114,4.419343455
447080000,-4.090122915,-91.77565655,4.325444768
447188888,-4.528663674,-99.92985016,3.922467228
447297777,-5.59103774,-109.1939057,3.2136244
447406666,-7.498182927,-118.6699772,2.458919379
447515555,-11.14684933,-124.4132875,1.76668569
447624444,-15.83461827,-98.51297558,1.385313847
447733333,-13.69005698,-71.43039709,1.521351376
447842222,-12.19651206,-68.53583341,1.651006231
447951111,-11.93400372,-67.01292385,1.677750659
448060000,-11.68761264,-60.11687631,1.704117036
448168888,-10.17234576,-54.7274184,1.898613751
448277777,-8.407575422,-59.710633,2.225067587
448386666,-7.817379851,-72.36913666,2.370214453
448495555,-8.84439796,-82.46719635,2.131002302
448604444,-9.677659595,-84.16647812,1.977004324
448713333,-10.01895866,-92.67854222,1.92200421
448822222,-12.30752565,-105.8195996,1.640092738
448931111,-17.31618776,-106.8614403,1.315362128
449040000,-21.73746369,-68.50880209,1.178341664
449148888,-18.96540538,-32.17418302,1.253901103
449257777,-15.90754375,-25.23362621,1.381477884
449366666,-14.62821103,-25.95716331,1.455810468
449475555,-14.53858881,-21.87186531,1.461629099
449584444,-13.59615991,-8.470010047,1.52851534
449693333,-10.88891157,-1.937799392,1.79902714
449802222,-8.495677401,-5.998804962,2.205253997
449911111,-6.853028765,-14.05399871,2.665058333
450020000,-5.871763193,-24.24010464,3.070348297
450128888,-5.696855958,-35.05166272,3.157899248
450237777,-6.362498539,-42.78325689,2.851346146
450346666,-7.164719796,-44.02248026,2.560571821
450455555,-7.409426734,-41.86488012,2.485029744
450564444,-6.973354346,-39.66501185,2.623555913
450673333,-6.040668879,-42.3683622,2.990789824
450782222,-5.686214571,-51.55915276,3.163406055
450891111,-6.769244979,-60.96317893,2.694873759
451000000,-9.003298881,-58.36155531,2.09923114
451108888,-8.829828733,-41.69646186,2.1339775
451217777,-6.820274303,-41.00504601,2.676622752
451326666,-6.0812245,-48.60334336,2.972370723
451435555,-6.040601602,-54.18642407,2.990820593
451544444,-5.937747377,-60.60812959,3.038708557
451653333,-6.394278018,-70.45500074,2.83837009
451762222,-8.032164375,-81.50836622,2.314746895
451871111,-11.84739144,-88.22238873,1.686875384
451980000,-18.20519851,-55.02897444,1.280380196
452088888,-13.04929612,-7.163850002,1.572695178
452197777,-8.711314276,-9.513317648,2.15858059
452306666,-6.708083651,-17.8887541,2.717132878
452415555,-5.800460052,-24.99145022,3.105378672
452524444,-5.285228032,-29.42002342,3.387648919
452633333,-4.742541466,-32.92569788,3.753520255
452742222,-4.267376205,-36.71951953,4.152389574
452851111,-3.852234698,-40.8572785,4.583209236
452960000,-3.594285768,-45.34059999,4.901937739
453068888,-3.471161522,-49.4961363,5.071030002
453177777,-3.407927176,-53.33275601,5.162686857
453286666,-3.401039132,-57.03200352,5.172879466
453395555,-3.462010903,-60.59223778,5.084083727
453504444,-3.599347949,-63.71564569,4.895236603
453613333,-3.728209884,-66.26486544,4.730868676
453722222,-3.804993478,-68.74914244,4.63829999
453831111,-3.8639975,-71.48769318,4.569704789
453940000,-3.874008358,-74.76661186,4.55827734
454048888,-3.962886179,-79.74382418,4.459396203
454157777,-4.396385225,-86.02765168,4.035378612
454266666,-5.36904492,-92.36608182,3.33791587
454375555,-7.06622245,-96.35497395,2.592540925
454484444,-9.446581684,-92.53221926,2.016736073
454593333,-10.93140345,-74.71880458,1.793580578
454702222,-9.766456499,-57.93906148,1.962285979
454811111,-7.958444714,-52.2037253,2.333424279
454920000,-6.372540543,-52.29197156,2.84723123
455028888,-5.098551952,-56.06191973,3.504473473
455137777,-4.209505019,-62.24236147,4.207256997
455246666,-3.736676007,-69.64366458,4.720472574
455355555,-3.668085477,-77.63206053,4.806101096
455464444,-4.149441862,-85.05398275,4.265853108
455573333,-4.919917533,-88.47198671,3.624812052
455682222,-5.328939485,-89.63000582,3.361511297
455791111,-5.37411553,-92.40734268,3.334958519
455900000,-5.750249071,-98.90289186,3.130587481
456008888,-7.04174107,-104.9530321,2.600633249
456117777,-9.015681302,-103.7148884,2.096806458
456226666,-10.14072432,-92.42228637,1.903371524
456335555,-9.465668012,-82.98069924,2.013373574
456444444,-8.439091962,-82.33841811,2.217928495
456553333,-7.907570622,-86.31910926,2.346530818
456662222,-7.751070364,-93.08308883,2.38800226
456771111,-8.534630446,-104.0685975,2.196634237
456880000,-11.50182603,-114.8555282,1.724857174
456988888,-18.50866508,-96.22437538,1.269456461
457097777,-14.41473,-35.01553385,1.469816396
457206666,-9.423168002,-36.99682077,2.020881343
457315555,-7.049884064,-46.00160484,2.597935004
457424444,-5.71240156,-55.30514812,3.149892748
457533333,-4.960227975,-64.36410272,3.596878438
457642222,-4.580299907,-73.01509945,3.880199663
457751111,-4.474887768,-81.67642145,3.967546837
457860000,-4.708255444,-90.9305798,3.779546119
457968888,-5.579584506,-100.4585609,3.21978701
458077777,-7.409944684,-105.4987477,2.484875449
458186666,-9.019559379,-99.82888959,2.096048556
458295555,-9.28594805,-92.71561843,2.045636248
458404444,-9.223211588,-87.94215851,2.057222762
458513333,-8.751273569,-83.45032958,2.150204528
458622222,-7.822148559,-81.74890592,2.368947618
458731111,-6.810553414,-84.74801551,2.680077346
458840000,-6.229358742,-91.41850687,2.907212587
458948888,-6.259508556,-98.3843549,2.894344314
459057777,-6.533137985,-103.3447257,2.783218224
459166666,-6.804476111,-107.155099,2.682242357
459275555,-6.85625049,-110.2197664,2.663927132
459384444,-6.643167864,-115.8340668,2.741229054
459493333,-6.666922047,-125.2189076,2.732354616
459602222,-7.20355262,-136.08067,2.548221487
459711111,-7.877257175,-149.0512571,2.354426391
459820000,-9.185559097,-168.2498107,2.064259691
459928888,-11.72802581,164.1962212,1.699705094
460037777,-15.60433955,117.0835832,1.397724455
460146666,-16.47601986,39.88996328,1.353044211
460255555,-13.53445378,-13.78287254,1.533288102
460364444,-12.10604587,-43.12400228,1.660071571
460473333,-12.03476008,-60.7837905,1.667326099
460582222,-12.91054819,-70.51909525,1.584612385
460691111,-14.27492934,-69.43632022,1.479266051
460800000,-14.22302414,-58.20620561,1.482832113
460908888,-12.46560078,-54.79010578,1.624941924
461017777,-11.57589577,-62.36651078,1.716497145
461126666,-13.04886648,-66.50350091,1.572731619
461235555,-13.29467569,-40.39300681,1.552337154
461344444,-8.782628205,-36.09616955,2.143689915
461453333,-6.263833795,-49.33256984,2.892508848
461562222,-5.140849177,-63.31690233,3.477237859
461671111,-4.658323887,-76.19260423,3.818150262
461780000,-4.586201786,-88.31155881,3.87543059
461888888,-4.850216935,-99.86996681,3.674236839
461997777,-5.430707353,-110.8118405,3.30233888
462106666,-6.314236042,-121.50253,2.87131341
462215555,-7.766489238,-131.8387379,2.383837187
462324444,-9.950104566,-137.9199747,1.932764353
462433333,-11.87551347,-137.3604556,1.683895886
462542222,-13.71458544,-139.3040757,1.519499305
462651111,-17.81195232,-134.0136046,1.29528314
462760000,-18.72206957,-86.95007826,1.262059935
462868888,-13.53567775,-76.19421614,1.533192927
462977777,-10.63002451,-87.77465875,1.833272694
463086666,-9.538006757,-104.0674546,2.000763408
463195555,-9.691768347,-120.2875348,1.974645892
463304444,-10.61969226,-134.963652,1.834678418
463413333,-11.89162869,-150.3076045,1.682195805
463522222,-13.94974572,-175.0748164,1.502139279
463631111,-18.23410977,137.4126747,1.279318372
463740000,-18.92634234,46.16643734,1.255191569
463848888,-13.96149899,-9.609384653,1.501290081
463957777,-11.33950345,-42.05116943,1.743614658
464066666,-10.87171791,-65.96188398,1.801244655
464175555,-12.11768642,-79.04289878,1.65889632
464284444,-12.66019735,-74.22046327,1.606895204
464393333,-11.22128054,-79.90850321,1.757665613
464502222,-11.88685207,-87.40262146,1.682699162
464611111,-11.97809462,-82.87350604,1.67316398
464720000,-10.49553503,-82.76660652,1.851813082
464828888,-9.16552269,-91.30923124,2.068030059
464937777,-8.534234385,-103.1144457,2.196721452
465046666,-8.416536607,-115.9413076,2.223031849
465155555,-8.787624944,-129.7138239,2.142656386
465264444,-9.770056297,-143.5671335,1.961695522
465373333,-11.29088789,-156.1364115,1.749352192
465482222,-13.26424126,-168.3636173,1.554813695
465591111,-16.35502279,178.5971091,1.358885314
465700000,-22.59261787,177.1678527,1.160279927
465808888,-23.0967997,-133.7197494,1.150560735
465917777,-20.32257482,-153.5444469,1.213256897
466026666,-25.93334392,179.1853154,1.106382461
466135555,-30.30084936,-126.1034248,1.063017391
466244444,-27.58614079,-156.5809833,1.087145651
466353333,-28.94680059,106.3148587,1.07404189
466462222,-22.60832993,35.01930323,1.159967087
466571111,-18.79207444,8.0324125,1.259683187
466680000,-15.87325905,-6.748569222,1.383275749
466788888,-13.2774893,-21.62068564,1.553734005
466897777,-11.3332109,-39.25429761,1.744354141
467006666,-10.18408202,-58.95166454,1.896856265
467115555,-9.858984984,-80.31749068,1.947260006
467224444,-10.46256238,-103.1235451,1.856440124
467333333,-12.16610945,-127.6031117,1.654035366
467442222,-15.25189016,-156.2743984,1.417634231
467551111,-20.30566842,161.173282,1.213716788
467660000,-20.88370636,85.02890443,1.198590781
467768888,-15.60886368,27.47351956,1.397476191
467877777,-13.0624261,-5.961782339,1.571582895
467986666,-12.32528697,-25.27540655,1.638367833
468095555,-11.99952897,-34.91532062,1.670948251
468204444,-11.42748545,-40.38197443,1.733372333
468313333,-10.69964904,-45.03757043,1.823879531
468422222,-9.777553902,-49.03251037,1.960467267
468531111,-8.533384366,-55.53771743,2.196908662
468640000,-7.616971221,-65.70791852,2.424983988
468748888,-7.209795324,-76.24901981,2.546249179
468857777,-7.109800899,-85.91213179,2.57828145
468966666,-7.17412709,-94.46105215,2.557566976
469075555,-7.285404597,-102.012804,2.522644927
469184444,-7.328670245,-109.1383727,2.509369592
469293333,-7.306020852,-117.1102976,2.516298423
469402222,-7.379197376,-126.7432295,2.494074731
469511111,-7.784027444,-138.1385899,2.379120998
469620000,-8.894735508,-150.2196326,2.120804187
469728888,-11.06161769,-158.066178,1.777183798
469837777,-13.16592888,-151.19889,1.562906591
469946666,-12.68866136,-143.1960654,1.604309691
470055555,-11.82410341,-144.8814807,1.689355071
470164444,-11.34264291,-149.774507,1.743246067
470273333,-10.87072894,-154.2803265,1.801372446
470382222,-10.00800416,-160.9743345,1.923705149
470491111,-9.282354336,-171.626305,2.046295334
470600000,-8.708933055,176.7422565,2.159082357
470708888,-8.142692497,162.4445759,2.287421542
470817777,-7.915946777,145.9130651,2.344360515
470926666,-8.147278648,128.9885122,2.28630489
471035555,-8.717530264,114.8428316,2.157272165
471144444,-8.899492051,104.807037,2.119847012
471253333,-8.224868757,93.27715878,2.267615351
471362222,-7.503639611,76.44146835,2.457335504
471471111,-7.397297583,57.98524939,2.488649522
471580000,-7.603764637,42.76887459,2.428701189
471688888,-7.441961098,28.47219503,2.47538207
471797777,-7.404042541,11.37084008,2.486635031
471906666,-8.134002396,-5.548468739,2.289541142
472015555,-9.107585219,-14.90611463,2.079034361
472124444,-8.721842071,-26.4874772,2.156365744
472233333,-9.357937105,-48.63047218,2.032550086
472342222,-12.93302285,-71.92376046,1.58266154
472451111,-20.06921014,-50.52127392,1.220264331
472560000,-16.4982195,-21.63088913,1.351984444
472668888,-14.63305952,-24.02602161,1.455498173
472777777,-13.31784009,-28.56423433,1.550461206
472886666,-12.50096371,-36.87961329,1.621613578
472995555,-12.40748716,-45.93931198,1.630459631
473104444,-12.99634905,-52.95083412,1.577207446
473213333,-14.04970104,-53.41245771,1.494971989
473322222,-13.94197507,-43.61640089,1.502701673
473431111,-11.65015682,-42.61380399,1.708237474
473540000,-10.02770227,-53.82267544,1.92064952
473648888,-9.570445222,-67.93972051,1.995176659
473757777,-10.10938466,-80.83419103,1.908119543
473866666,-11.70461059,-87.87624884,1.702257097
473975555,-12.65346426,-78.33823677,1.607508794
474084444,-10.48776325,-74.89283321,1.852900763
474193333,-8.877754913,-85.42123173,2.124230333
474302222,-8.086921167,-97.23277556,2.30110962
474411111,-7.4034959,-109.5370558,2.486798149
474520000,-6.898316484,-124.8515011,2.649259006
474628888,-6.934960136,-142.3617501,2.636634129
474737777,-7.636195679,-159.2590231,2.419597394
474846666,-8.406107137,-172.1095895,2.225401587
474955555,-8.451114366,172.5652951,2.215220305
475064444,-8.910435936,150.3540112,2.117648952
475173333,-10.28067936,125.0849578,1.882560433
475282222,-12.79356251,99.54158578,1.59489739
475391111,-16.0985098,80.4294147,1.371640837
475500000,-18.71162179,61.73676472,1.262416726
475608888,-22.2642345,34.74447652,1.166971136
475717777,-28.46237613,0.678359981,1.078455224
475826666,-40.39880117,-95.78637105,1.0192867
475935555,-30.00407743,165.0548019,1.065279212
476044444,-24.62108315,130.9525192,1.124815057
476153333,-22.09648174,96.22997678,1.170504823
476262222,-22.95679728,75.4986723,1.153194585
476371111,-20.68213069,73.02132161,1.203728379
476480000,-17.71324829,49.74595519,1.299162578
